"regsub","year","threshold","model_name","xmin","par1","par2","n","LL","AICc","delta_AICc","AICc_weight","LRT","pvalue"
"OC2","2000","25","Exp",96.5964,0,0,1143,-14313.8001,28629.6037,12739.1683,0,6369.5842,0
"OC2","2000","30","Power",112.6958,1.9231,0,1194,-8672.1184,17346.2401,0,0.9651,2.3162,0.0314
"OC2","2000","30","Power",112.6958,1.9231,0,1194,-8672.1184,17346.2401,0,0.9651,0,0
"OC2","2000","30","PowerExp",112.6958,1.8682,0,1194,-8674.4346,17352.8793,6.6391,0.0349,2.3162,0.0314
"OC2","2000","30","PowerExp",112.6958,1.8682,0,1194,-8674.4346,17352.8793,6.6391,0.0349,2.3162,0.0314
"OC2","2000","30","LogNormPos",112.6958,0,2.7395,1194,-8699.9603,17403.9307,57.6906,0,27.8419,0.0043
"OC2","2000","30","LogNormPos",112.6958,0,2.7395,1194,-8699.9603,17403.9307,57.6906,0,27.8419,0.0043
"OC2","2000","30","Exp",112.6958,0,0,1194,-14928.1938,29858.3909,12512.1508,0,6256.0754,0
"OC2","2000","30","Exp",112.6958,0,0,1194,-14928.1938,29858.3909,12512.1508,0,6256.0754,0
"OC2","2000","35","Power",91.2299,1.9589,0,1753,-12167.295,24336.5923,0,0.9861,3.2596,0.0107
"OC2","2000","35","Power",91.2299,1.9589,0,1753,-12167.295,24336.5923,0,0.9861,0,0
"OC2","2000","35","PowerExp",91.2299,1.903,0,1753,-12170.5546,24345.1161,8.5238,0.0139,3.2596,0.0107
"OC2","2000","35","PowerExp",91.2299,1.903,0,1753,-12170.5546,24345.1161,8.5238,0.0139,3.2596,0.0107
"OC2","2000","35","LogNormPos",91.2299,0,2.6258,1753,-12202.8498,24409.7064,73.1141,0,35.5547,0.0018
"OC2","2000","35","LogNormPos",91.2299,0,2.6258,1753,-12202.8498,24409.7064,73.1141,0,35.5547,0.0018
"OC2","2000","35","Exp",91.2299,0,0,1753,-21098.2913,42198.5849,17861.9926,0,8930.9963,0
"OC2","2000","35","Exp",91.2299,0,0,1753,-21098.2913,42198.5849,17861.9926,0,8930.9963,0
"OC2","2000","40","Power",75.1305,1.9115,0,2457,-16995.0241,33992.0499,0,0.7314,0,0.9982
"OC2","2000","40","Power",75.1305,1.9115,0,2457,-16995.0241,33992.0499,0,0.7314,0,0
"OC2","2000","40","PowerExp",75.1305,1.9115,0,2457,-16995.0241,33994.0531,2.0033,0.2686,0,0.9982
"OC2","2000","40","PowerExp",75.1305,1.9115,0,2457,-16995.0241,33994.0531,2.0033,0.2686,0,0.9982
"OC2","2000","40","LogNormPos",75.1305,0,2.6722,2457,-17044.9544,34093.9136,101.8637,0,49.9302,0
"OC2","2000","40","LogNormPos",75.1305,0,2.6722,2457,-17044.9544,34093.9136,101.8637,0,49.9302,0
"OC2","2000","40","Exp",75.1305,0,0,2457,-28874.5139,57751.0293,23758.9795,0,11879.4897,0
"OC2","2000","40","Exp",75.1305,0,0,2457,-28874.5139,57751.0293,23758.9795,0,11879.4897,0
"OC2","2001","20","Power",85.8635,2.1437,0,754,-5016.1502,10034.3057,0,0.7321,0.0001,0.9907
"OC2","2001","20","Power",85.8635,2.1437,0,754,-5016.1502,10034.3057,0,0.7321,0,0
"OC2","2001","20","PowerExp",85.8635,2.1433,0,754,-5016.1503,10036.3165,2.0108,0.2679,0.0001,0.9907
"OC2","2001","20","PowerExp",85.8635,2.1433,0,754,-5016.1503,10036.3165,2.0108,0.2679,0.0001,0.9907
"OC2","2001","20","LogNormPos",85.8635,0,2.3661,754,-5048.8656,10101.7471,67.4414,0,32.7154,0.016
"OC2","2001","20","LogNormPos",85.8635,0,2.3661,754,-5048.8656,10101.7471,67.4414,0,32.7154,0.016
"OC2","2001","20","Exp",85.8635,0,0,754,-10027.3024,20056.6101,10022.3043,0,5011.1522,0
"OC2","2001","20","Exp",85.8635,0,0,754,-10027.3024,20056.6101,10022.3043,0,5011.1522,0
"OC2","2001","25","Power",75.1305,2.0754,0,1076,-7078.2276,14158.4589,0,0.7352,0.0174,0.8521
"OC2","2001","25","Power",75.1305,2.0754,0,1076,-7078.2276,14158.4589,0,0.7352,0,0
"OC2","2001","25","PowerExp",75.1305,2.0695,0,1076,-7078.245,14160.5011,2.0422,0.2648,0.0174,0.8521
"OC2","2001","25","PowerExp",75.1305,2.0695,0,1076,-7078.245,14160.5011,2.0422,0.2648,0.0174,0.8521
"OC2","2001","25","LogNormPos",75.1305,0,2.4117,1076,-7109.9038,14223.8187,65.3598,0,31.6762,0.0198
"OC2","2001","25","LogNormPos",75.1305,0,2.4117,1076,-7109.9038,14223.8187,65.3598,0,31.6762,0.0198
"OC2","2001","25","Exp",75.1305,0,0,1076,-13761.3499,27524.7035,13366.2446,0,6683.1223,0
"OC2","2001","25","Exp",75.1305,0,0,1076,-13761.3499,27524.7035,13366.2446,0,6683.1223,0
"OC2","2001","30","Power",37.5653,1.9877,0,2327,-14872.9519,29747.9054,0,0.7314,0,0.9968
"OC2","2001","30","Power",37.5653,1.9877,0,2327,-14872.9519,29747.9054,0,0.7314,0,0
"OC2","2001","30","PowerExp",37.5653,1.9877,0,2327,-14872.9519,29749.9089,2.0035,0.2686,0,0.9968
"OC2","2001","30","PowerExp",37.5653,1.9877,0,2327,-14872.9519,29749.9089,2.0035,0.2686,0,0.9968
"OC2","2001","30","LogNormPos",37.5653,0,2.3944,2327,-14933.3185,29870.6422,122.7367,0,60.3666,0.0003
"OC2","2001","30","LogNormPos",37.5653,0,2.3944,2327,-14933.3185,29870.6422,122.7367,0,60.3666,0.0003
"OC2","2001","30","Exp",37.5653,0,0,2327,-29356.3166,58714.6349,28966.7295,0,14483.3648,0
"OC2","2001","30","Exp",37.5653,0,0,2327,-29356.3166,58714.6349,28966.7295,0,14483.3648,0
"OC2","2001","35","Power",144.8946,1.9777,0,950,-6880.9248,13763.8538,0,1,681.4225,0
"OC2","2001","35","Power",144.8946,1.9777,0,950,-6880.9248,13763.8538,0,1,0,0
"OC2","2001","35","LogNormPos",144.8946,0,2.6872,950,-6900.7678,13805.5483,41.6945,0,19.843,0.0312
"OC2","2001","35","LogNormPos",144.8946,0,2.6872,950,-6900.7678,13805.5483,41.6945,0,19.843,0.0312
"OC2","2001","35","PowerExp",144.8946,1.9565,0,950,-7562.3473,15128.7072,1364.8534,0,681.4225,0
"OC2","2001","35","PowerExp",144.8946,1.9565,0,950,-7562.3473,15128.7072,1364.8534,0,681.4225,0
"OC2","2001","35","Exp",144.8946,0,0,950,-11869.0475,23740.0993,9976.2454,0,4988.1227,0
"OC2","2001","35","Exp",144.8946,0,0,950,-11869.0475,23740.0993,9976.2454,0,4988.1227,0
"OC2","2001","40","Power",139.5281,1.9755,0,1168,-8399.77,16801.5435,0,0.7317,0,0.997
"OC2","2001","40","Power",139.5281,1.9755,0,1168,-8399.77,16801.5435,0,0.7317,0,0
"OC2","2001","40","PowerExp",139.5281,1.9755,0,1168,-8399.77,16803.5504,2.0069,0.2683,0,0.997
"OC2","2001","40","PowerExp",139.5281,1.9755,0,1168,-8399.77,16803.5504,2.0069,0.2683,0,0.997
"OC2","2001","40","LogNormPos",139.5281,0,2.6816,1168,-8422.6688,16849.348,47.8045,0,22.8988,0.0149
"OC2","2001","40","LogNormPos",139.5281,0,2.6816,1168,-8422.6688,16849.348,47.8045,0,22.8988,0.0149
"OC2","2001","40","Exp",139.5281,0,0,1168,-14278.297,28558.5974,11757.0539,0,5878.527,0
"OC2","2001","40","Exp",139.5281,0,0,1168,-14278.297,28558.5974,11757.0539,0,5878.527,0
"OC2","2002","20","Power",42.9317,2.0853,0,1159,-7390.8259,14783.6552,0,0.9416,1.7759,0.0595
"OC2","2002","20","Power",42.9317,2.0853,0,1159,-7390.8259,14783.6552,0,0.9416,0,0
"OC2","2002","20","PowerExp",42.9317,2.1426,0,1159,-7392.6018,14789.214,5.5588,0.0584,1.7759,0.0595
"OC2","2002","20","PowerExp",42.9317,2.1426,0,1159,-7392.6018,14789.214,5.5588,0.0584,1.7759,0.0595
"OC2","2002","20","LogNormPos",42.9317,0,2.3063,1159,-7446.1546,14896.3196,112.6644,0,55.3287,0.001
"OC2","2002","20","LogNormPos",42.9317,0,2.3063,1159,-7446.1546,14896.3196,112.6644,0,55.3287,0.001
"OC2","2002","20","Exp",42.9317,0,0,1159,-15749.9676,31501.9386,16718.2834,0,8359.1417,0
"OC2","2002","20","Exp",42.9317,0,0,1159,-15749.9676,31501.9386,16718.2834,0,8359.1417,0
"OC2","2002","25","Power",42.9317,2.0019,0,1659,-10602.1048,21206.2119,0,0.7315,0,0.9946
"OC2","2002","25","Power",42.9317,2.0019,0,1659,-10602.1048,21206.2119,0,0.7315,0,0
"OC2","2002","25","PowerExp",42.9317,2.0018,0,1659,-10602.1048,21208.2168,2.0049,0.2685,0,0.9946
"OC2","2002","25","PowerExp",42.9317,2.0018,0,1659,-10602.1048,21208.2168,2.0049,0.2685,0,0.9946
"OC2","2002","25","LogNormPos",42.9317,0,2.3993,1659,-10645.3863,21294.7798,88.5679,0,43.2815,0.0056
"OC2","2002","25","LogNormPos",42.9317,0,2.3993,1659,-10645.3863,21294.7798,88.5679,0,43.2815,0.0056
"OC2","2002","25","Exp",42.9317,0,0,1659,-21311.069,42624.1404,21417.9285,0,10708.9642,0
"OC2","2002","25","Exp",42.9317,0,0,1659,-21311.069,42624.1404,21417.9285,0,10708.9642,0
"OC2","2002","30","Power",118.0623,2.0105,0,930,-6514.0578,13030.1198,0,0.7319,0,0.9961
"OC2","2002","30","Power",118.0623,2.0105,0,930,-6514.0578,13030.1198,0,0.7319,0,0
"OC2","2002","30","PowerExp",118.0623,2.0104,0,930,-6514.0578,13032.1285,2.0087,0.2681,0,0.9961
"OC2","2002","30","PowerExp",118.0623,2.0104,0,930,-6514.0578,13032.1285,2.0087,0.2681,0,0.9961
"OC2","2002","30","LogNormPos",118.0623,0,2.5966,930,-6536.534,13077.0809,46.9611,0,22.4762,0.0303
"OC2","2002","30","LogNormPos",118.0623,0,2.5966,930,-6536.534,13077.0809,46.9611,0,22.4762,0.0303
"OC2","2002","30","Exp",118.0623,0,0,930,-11760.9686,23523.9415,10493.8217,0,5246.9109,0
"OC2","2002","30","Exp",118.0623,0,0,930,-11760.9686,23523.9415,10493.8217,0,5246.9109,0
"OC2","2002","35","Power",69.7641,1.9588,0,1907,-12825.0934,25652.1888,0,0.7469,0.0798,0.6895
"OC2","2002","35","Power",69.7641,1.9588,0,1907,-12825.0934,25652.1888,0,0.7469,0,0
"OC2","2002","35","PowerExp",69.7641,1.9673,0,1907,-12825.1732,25654.3527,2.1638,0.2531,0.0798,0.6895
"OC2","2002","35","PowerExp",69.7641,1.9673,0,1907,-12825.1732,25654.3527,2.1638,0.2531,0.0798,0.6895
"OC2","2002","35","LogNormPos",69.7641,0,2.5722,1907,-12866.7386,25737.4836,85.2947,0,41.6453,0.0006
"OC2","2002","35","LogNormPos",69.7641,0,2.5722,1907,-12866.7386,25737.4836,85.2947,0,41.6453,0.0006
"OC2","2002","35","Exp",69.7641,0,0,1907,-23123.8755,46249.7531,20597.5642,0,10298.7821,0
"OC2","2002","35","Exp",69.7641,0,0,1907,-23123.8755,46249.7531,20597.5642,0,10298.7821,0
"OC2","2002","40","Power",75.1305,1.9398,0,2154,-14675.9616,29353.925,0,0.7924,0.3374,0.4114
"OC2","2002","40","Power",75.1305,1.9398,0,2154,-14675.9616,29353.925,0,0.7924,0,0
"OC2","2002","40","PowerExp",75.1305,1.9561,0,2154,-14676.2989,29356.6035,2.6784,0.2076,0.3374,0.4114
"OC2","2002","40","PowerExp",75.1305,1.9561,0,2154,-14676.2989,29356.6035,2.6784,0.2076,0.3374,0.4114
"OC2","2002","40","LogNormPos",75.1305,0,2.6225,2154,-14723.8555,29451.7167,97.7916,0,47.8939,0.0001
"OC2","2002","40","LogNormPos",75.1305,0,2.6225,2154,-14723.8555,29451.7167,97.7916,0,47.8939,0.0001
"OC2","2002","40","Exp",75.1305,0,0,2154,-25643.8071,51289.616,21935.691,0,10967.8455,0
"OC2","2002","40","Exp",75.1305,0,0,2154,-25643.8071,51289.616,21935.691,0,10967.8455,0
"OC2","2003","20","Power",48.2982,2.171,0,845,-5255.8786,10513.762,0,0.732,0,0.9963
"OC2","2003","20","Power",48.2982,2.171,0,845,-5255.8786,10513.762,0,0.732,0,0
"OC2","2003","20","PowerExp",48.2982,2.1708,0,845,-5255.8786,10515.7715,2.0095,0.268,0,0.9963
"OC2","2003","20","PowerExp",48.2982,2.1708,0,845,-5255.8786,10515.7715,2.0095,0.268,0,0.9963
"OC2","2003","20","LogNormPos",48.2982,0,2.2288,845,-5301.6632,10607.3407,93.5787,0,45.7846,0.0093
"OC2","2003","20","LogNormPos",48.2982,0,2.2288,845,-5301.6632,10607.3407,93.5787,0,45.7846,0.0093
"OC2","2003","20","Exp",48.2982,0,0,845,-11578.2845,23158.5738,12644.8118,0,6322.4059,0
"OC2","2003","20","Exp",48.2982,0,0,845,-11578.2845,23158.5738,12644.8118,0,6322.4059,0
"OC2","2003","25","Power",59.0311,2.1154,0,990,-6445.9907,12893.9854,0,0.9202,1.4412,0.0896
"OC2","2003","25","Power",59.0311,2.1154,0,990,-6445.9907,12893.9854,0,0.9202,0,0
"OC2","2003","25","PowerExp",59.0311,2.1735,0,990,-6447.4319,12898.8759,4.8905,0.0798,1.4412,0.0896
"OC2","2003","25","PowerExp",59.0311,2.1735,0,990,-6447.4319,12898.8759,4.8905,0.0798,1.4412,0.0896
"OC2","2003","25","LogNormPos",59.0311,0,2.3333,990,-6492.8051,12989.6224,95.6369,0,46.8144,0.0021
"OC2","2003","25","LogNormPos",59.0311,0,2.3333,990,-6492.8051,12989.6224,95.6369,0,46.8144,0.0021
"OC2","2003","25","Exp",59.0311,0,0,990,-13299.1762,26600.3565,13706.3711,0,6853.1855,0
"OC2","2003","25","Exp",59.0311,0,0,990,-13299.1762,26600.3565,13706.3711,0,6853.1855,0
"OC2","2003","30","Power",80.497,2.0181,0,956,-6536.6437,13075.2917,0,0.7319,0,0.9978
"OC2","2003","30","Power",80.497,2.0181,0,956,-6536.6437,13075.2917,0,0.7319,0,0
"OC2","2003","30","PowerExp",80.497,2.0181,0,956,-6536.6438,13077.3001,2.0084,0.2681,0,0.9978
"OC2","2003","30","PowerExp",80.497,2.0181,0,956,-6536.6438,13077.3001,2.0084,0.2681,0,0.9978
"OC2","2003","30","LogNormPos",80.497,0,2.5169,956,-6566.6688,13137.3502,62.0585,0,30.0251,0.0132
"OC2","2003","30","LogNormPos",80.497,0,2.5169,956,-6566.6688,13137.3502,62.0585,0,30.0251,0.0132
"OC2","2003","30","Exp",80.497,0,0,956,-12492.9933,24987.9907,11912.699,0,5956.3495,0
"OC2","2003","30","Exp",80.497,0,0,956,-12492.9933,24987.9907,11912.699,0,5956.3495,0
"OC2","2003","35","Power",53.6647,1.9812,0,1813,-11981.4858,23964.9738,0,0.9187,1.423,0.0916
"OC2","2003","35","Power",53.6647,1.9812,0,1813,-11981.4858,23964.9738,0,0.9187,0,0
"OC2","2003","35","PowerExp",53.6647,2.0188,0,1813,-11982.9088,23969.8243,4.8504,0.0813,1.423,0.0916
"OC2","2003","35","PowerExp",53.6647,2.0188,0,1813,-11982.9088,23969.8243,4.8504,0.0813,1.423,0.0916
"OC2","2003","35","LogNormPos",53.6647,0,2.4909,1813,-12037.4824,24078.9714,113.9976,0,55.9966,0.0001
"OC2","2003","35","LogNormPos",53.6647,0,2.4909,1813,-12037.4824,24078.9714,113.9976,0,55.9966,0.0001
"OC2","2003","35","Exp",53.6647,0,0,1813,-22794.6096,45591.2214,21626.2476,0,10813.1238,0
"OC2","2003","35","Exp",53.6647,0,0,1813,-22794.6096,45591.2214,21626.2476,0,10813.1238,0
"OC2","2003","40","Power",75.1305,1.9054,0,1581,-11043.5652,22089.1328,0,0.9998,7.3907,0.0001
"OC2","2003","40","Power",75.1305,1.9054,0,1581,-11043.5652,22089.1328,0,0.9998,0,0
"OC2","2003","40","PowerExp",75.1305,1.8234,0,1581,-11050.9558,22105.9192,16.7864,0.0002,7.3907,0.0001
"OC2","2003","40","PowerExp",75.1305,1.8234,0,1581,-11050.9558,22105.9192,16.7864,0.0002,7.3907,0.0001
"OC2","2003","40","LogNormPos",75.1305,0,2.6852,1581,-11077.1566,22158.3208,69.1879,0,33.5914,0.0017
"OC2","2003","40","LogNormPos",75.1305,0,2.6852,1581,-11077.1566,22158.3208,69.1879,0,33.5914,0.0017
"OC2","2003","40","Exp",75.1305,0,0,1581,-19618.0118,39238.026,17148.8932,0,8574.4466,0
"OC2","2003","40","Exp",75.1305,0,0,1581,-19618.0118,39238.026,17148.8932,0,8574.4466,0
"OC2","2004","20","Power",32.1988,2.0883,0,1280,-8038.7675,16079.5381,0,0.9542,2.033,0.0438
"OC2","2004","20","Power",32.1988,2.0883,0,1280,-8038.7675,16079.5381,0,0.9542,0,0
"OC2","2004","20","PowerExp",32.1988,2.1457,0,1280,-8040.8005,16085.6103,6.0722,0.0458,2.033,0.0438
"OC2","2004","20","PowerExp",32.1988,2.1457,0,1280,-8040.8005,16085.6103,6.0722,0.0458,2.033,0.0438
"OC2","2004","20","LogNormPos",32.1988,0,2.2513,1280,-8113.4494,16230.9083,151.3702,0,74.682,0.0001
"OC2","2004","20","LogNormPos",32.1988,0,2.2513,1280,-8113.4494,16230.9083,151.3702,0,74.682,0.0001
"OC2","2004","20","Exp",32.1988,0,0,1280,-17879.8239,35761.6508,19682.1127,0,9841.0564,0
"OC2","2004","20","Exp",32.1988,0,0,1280,-17879.8239,35761.6508,19682.1127,0,9841.0564,0
"OC2","2004","25","Power",53.6647,1.9899,0,1210,-7906.048,15814.0993,0,0.7317,0,0.9955
"OC2","2004","25","Power",53.6647,1.9899,0,1210,-7906.048,15814.0993,0,0.7317,0,0
"OC2","2004","25","PowerExp",53.6647,1.9898,0,1210,-7906.048,15816.1059,2.0067,0.2683,0,0.9955
"OC2","2004","25","PowerExp",53.6647,1.9898,0,1210,-7906.048,15816.1059,2.0067,0.2683,0,0.9955
"OC2","2004","25","LogNormPos",53.6647,0,2.4835,1210,-7948.8479,15901.7057,87.6064,0,42.7999,0.0016
"OC2","2004","25","LogNormPos",53.6647,0,2.4835,1210,-7948.8479,15901.7057,87.6064,0,42.7999,0.0016
"OC2","2004","25","Exp",53.6647,0,0,1210,-15695.384,31392.7714,15578.6721,0,7789.336,0
"OC2","2004","25","Exp",53.6647,0,0,1210,-15695.384,31392.7714,15578.6721,0,7789.336,0
"OC2","2004","30","Power",69.7641,1.9744,0,1261,-8602.2392,17206.4815,0,0.7317,0.0003,0.981
"OC2","2004","30","Power",69.7641,1.9744,0,1261,-8602.2392,17206.4815,0,0.7317,0,0
"OC2","2004","30","PowerExp",69.7641,1.9748,0,1261,-8602.2394,17208.4884,2.0069,0.2683,0.0003,0.981
"OC2","2004","30","PowerExp",69.7641,1.9748,0,1261,-8602.2394,17208.4884,2.0069,0.2683,0.0003,0.981
"OC2","2004","30","LogNormPos",69.7641,0,2.5526,1261,-8636.7644,17277.5383,71.0568,0,34.5252,0.0056
"OC2","2004","30","LogNormPos",69.7641,0,2.5526,1261,-8636.7644,17277.5383,71.0568,0,34.5252,0.0056
"OC2","2004","30","Exp",69.7641,0,0,1261,-16193.2012,32388.4056,15181.9241,0,7590.962,0
"OC2","2004","30","Exp",69.7641,0,0,1261,-16193.2012,32388.4056,15181.9241,0,7590.962,0
"OC2","2004","35","Power",53.6647,1.9491,0,2162,-14369.1194,28740.2406,0,0.7495,0.0939,0.6647
"OC2","2004","35","Power",53.6647,1.9491,0,2162,-14369.1194,28740.2406,0,0.7495,0,0
"OC2","2004","35","PowerExp",53.6647,1.9576,0,2162,-14369.2133,28742.4322,2.1916,0.2505,0.0939,0.6647
"OC2","2004","35","PowerExp",53.6647,1.9576,0,2162,-14369.2133,28742.4322,2.1916,0.2505,0.0939,0.6647
"OC2","2004","35","LogNormPos",53.6647,0,2.5367,2162,-14422.244,28848.4936,108.253,0,53.1246,0.0001
"OC2","2004","35","LogNormPos",53.6647,0,2.5367,2162,-14422.244,28848.4936,108.253,0,53.1246,0.0001
"OC2","2004","35","Exp",53.6647,0,0,2162,-26599.7286,53201.4591,24461.2185,0,12230.6092,0
"OC2","2004","35","Exp",53.6647,0,0,2162,-26599.7286,53201.4591,24461.2185,0,12230.6092,0
"OC2","2004","40","Power",59.0311,1.9172,0,2526,-17006.7555,34015.5125,0,0.7314,0,0.9946
"OC2","2004","40","Power",59.0311,1.9172,0,2526,-17006.7555,34015.5125,0,0.7314,0,0
"OC2","2004","40","PowerExp",59.0311,1.9171,0,2526,-17006.7555,34017.5157,2.0032,0.2686,0,0.9946
"OC2","2004","40","PowerExp",59.0311,1.9171,0,2526,-17006.7555,34017.5157,2.0032,0.2686,0,0.9946
"OC2","2004","40","LogNormPos",59.0311,0,2.6142,2526,-17065.865,34135.7347,120.2222,0,59.1095,0
"OC2","2004","40","LogNormPos",59.0311,0,2.6142,2526,-17065.865,34135.7347,120.2222,0,59.1095,0
"OC2","2004","40","Exp",59.0311,0,0,2526,-30139.4894,60280.9805,26265.468,0,13132.734,0
"OC2","2004","40","Exp",59.0311,0,0,2526,-30139.4894,60280.9805,26265.468,0,13132.734,0
"OC2","2005","20","Power",48.2982,2.1678,0,1115,-7084.8155,14171.6345,0,0.9309,1.5967,0.0739
"OC2","2005","20","Power",48.2982,2.1678,0,1115,-7084.8155,14171.6345,0,0.9309,0,0
"OC2","2005","20","PowerExp",48.2982,2.2273,0,1115,-7086.4122,14176.8351,5.2006,0.0691,1.5967,0.0739
"OC2","2005","20","PowerExp",48.2982,2.2273,0,1115,-7086.4122,14176.8351,5.2006,0.0691,1.5967,0.0739
"OC2","2005","20","LogNormPos",48.2982,0,2.2204,1115,-7135.7931,14275.5971,103.9626,0,50.9777,0.0045
"OC2","2005","20","LogNormPos",48.2982,0,2.2204,1115,-7135.7931,14275.5971,103.9626,0,50.9777,0.0045
"OC2","2005","20","Exp",48.2982,0,0,1115,-15175.182,30352.3676,16180.7331,0,8090.3665,0
"OC2","2005","20","Exp",48.2982,0,0,1115,-15175.182,30352.3676,16180.7331,0,8090.3665,0
"OC2","2005","25","Power",75.1305,2.1501,0,1031,-6829.0819,13660.1678,0,0.9201,1.4393,0.0898
"OC2","2005","25","Power",75.1305,2.1501,0,1031,-6829.0819,13660.1678,0,0.9201,0,0
"OC2","2005","25","PowerExp",75.1305,2.2092,0,1031,-6830.5212,13665.0541,4.8863,0.0799,1.4393,0.0898
"OC2","2005","25","PowerExp",75.1305,2.2092,0,1031,-6830.5212,13665.0541,4.8863,0.0799,1.4393,0.0898
"OC2","2005","25","LogNormPos",75.1305,0,2.3186,1031,-6864.8307,13733.673,73.5052,0,35.7487,0.0164
"OC2","2005","25","LogNormPos",75.1305,0,2.3186,1031,-6864.8307,13733.673,73.5052,0,35.7487,0.0164
"OC2","2005","25","Exp",75.1305,0,0,1031,-13590.8003,27183.6045,13523.4367,0,6761.7184,0
"OC2","2005","25","Exp",75.1305,0,0,1031,-13590.8003,27183.6045,13523.4367,0,6761.7184,0
"OC2","2005","30","Power",75.1305,2.1166,0,1703,-11177.4515,22356.9054,0,0.7315,0,0.9967
"OC2","2005","30","Power",75.1305,2.1166,0,1703,-11177.4515,22356.9054,0,0.7315,0,0
"OC2","2005","30","PowerExp",75.1305,2.1166,0,1703,-11177.4515,22358.9101,2.0047,0.2685,0,0.9967
"OC2","2005","30","PowerExp",75.1305,2.1166,0,1703,-11177.4515,22358.9101,2.0047,0.2685,0,0.9967
"OC2","2005","30","LogNormPos",75.1305,0,2.3541,1703,-11224.91,22453.8271,96.9217,0,47.4585,0.0013
"OC2","2005","30","LogNormPos",75.1305,0,2.3541,1703,-11224.91,22453.8271,96.9217,0,47.4585,0.0013
"OC2","2005","30","Exp",75.1305,0,0,1703,-21060.1729,42122.3482,19765.4428,0,9882.7214,0
"OC2","2005","30","Exp",75.1305,0,0,1703,-21060.1729,42122.3482,19765.4428,0,9882.7214,0
"OC2","2005","35","Power",42.9317,1.9692,0,3473,-22557.0481,45116.0974,0,0.9996,6.7716,0.0002
"OC2","2005","35","Power",42.9317,1.9692,0,3473,-22557.0481,45116.0974,0,0.9996,0,0
"OC2","2005","35","PowerExp",42.9317,1.913,0,3473,-22563.8197,45131.6429,15.5455,0.0004,6.7716,0.0002
"OC2","2005","35","PowerExp",42.9317,1.913,0,3473,-22563.8197,45131.6429,15.5455,0.0004,6.7716,0.0002
"OC2","2005","35","LogNormPos",42.9317,0,2.4565,3473,-22651.7959,45307.5953,191.4979,0,94.7478,0
"OC2","2005","35","LogNormPos",42.9317,0,2.4565,3473,-22651.7959,45307.5953,191.4979,0,94.7478,0
"OC2","2005","35","Exp",42.9317,0.0001,0,3473,-41427.7987,82857.5985,37741.5011,0,18870.7505,0
"OC2","2005","35","Exp",42.9317,0.0001,0,3473,-41427.7987,82857.5985,37741.5011,0,18870.7505,0
"OC2","2005","40","Power",75.1305,1.9082,0,2506,-17340.4122,34682.8259,0,0.7314,0.0001,0.9899
"OC2","2005","40","Power",75.1305,1.9082,0,2506,-17340.4122,34682.8259,0,0.7314,0,0
"OC2","2005","40","PowerExp",75.1305,1.908,0,2506,-17340.4122,34684.8293,2.0034,0.2686,0.0001,0.9899
"OC2","2005","40","PowerExp",75.1305,1.908,0,2506,-17340.4122,34684.8293,2.0034,0.2686,0.0001,0.9899
"OC2","2005","40","LogNormPos",75.1305,0,2.6751,2506,-17386.1819,34776.3687,93.5428,0,45.7698,0.0001
"OC2","2005","40","LogNormPos",75.1305,0,2.6751,2506,-17386.1819,34776.3687,93.5428,0,45.7698,0.0001
"OC2","2005","40","Exp",75.1305,0,0,2506,-29353.263,58708.5275,24025.7016,0,12012.8508,0
"OC2","2005","40","Exp",75.1305,0,0,2506,-29353.263,58708.5275,24025.7016,0,12012.8508,0
"OC2","2006","20","Power",32.1988,2.0717,0,1511,-9481.7534,18965.5094,0,0.7316,0,0.9992
"OC2","2006","20","Power",32.1988,2.0717,0,1511,-9481.7534,18965.5094,0,0.7316,0,0
"OC2","2006","20","PowerExp",32.1988,2.0717,0,1511,-9481.7534,18967.5147,2.0053,0.2684,0,0.9992
"OC2","2006","20","PowerExp",32.1988,2.0717,0,1511,-9481.7534,18967.5147,2.0053,0.2684,0,0.9992
"OC2","2006","20","LogNormPos",32.1988,0,2.2688,1511,-9562.2727,19128.5534,163.044,0,80.5194,0
"OC2","2006","20","LogNormPos",32.1988,0,2.2688,1511,-9562.2727,19128.5534,163.044,0,80.5194,0
"OC2","2006","20","Exp",32.1988,0,0,1511,-20648.6588,41299.3203,22333.8109,0,11166.9054,0
"OC2","2006","20","Exp",32.1988,0,0,1511,-20648.6588,41299.3203,22333.8109,0,11166.9054,0
"OC2","2006","25","Power",37.5653,2.044,0,1580,-10117.5796,20237.1616,0,0.7316,0,0.9971
"OC2","2006","25","Power",37.5653,2.044,0,1580,-10117.5796,20237.1616,0,0.7316,0,0
"OC2","2006","25","PowerExp",37.5653,2.044,0,1580,-10117.5796,20239.1667,2.0051,0.2684,0,0.9971
